GAME_ID,DATE,HOMETEAM,AWAYTEAM,HOMESPREAD_ATOPEN,HOMESPREAD_ATCLOSE,OVER_ATOPEN,OVER_ATCLOSE,HOMEML,AWAYML,2H_HOMESPREAD,2H_OVER,WL_HOME,PLUS_MINUS_HOME
21500082,2015-11-06 00:00:00,PHX,DET,-4.0,-4.0,200.0,198.5,1.5555555555555556,2.6,-3.5,97.5,L,-8.0
21500084,2015-11-06 00:00:00,SAC,HOU,4.0,4.0,215.0,219.5,2.7,1.5,-1.0,110.5,L,-6.0
21500083,2015-11-06 00:00:00,GSW,DEN,-16.5,-17.0,214.5,211.0,1.0142857142857142,21.0,-4.0,105.0,W,15.0
21500085,2015-11-07 00:00:00,CHI,MIN,-9.0,-9.0,198.0,201.5,1.2105263157894737,4.8,-6.5,102.5,L,-9.0
21500087,2015-11-07 00:00:00,PHI,ORL,4.5,3.0,193.5,191.0,2.25,1.6896551724137931,,93.0,L,-8.0
21500086,2015-11-07 00:00:00,ATL,WAS,-3.5,-4.5,204.5,206.0,1.4878048780487805,2.75,-5.0,100.5,W,15.0
21500090,2015-11-07 00:00:00,SAS,CHA,-10.5,-9.0,197.5,193.5,1.1923076923076923,5.0,-4.5,95.5,W,20.0
21500089,2015-11-07 00:00:00,MIL,BKN,-7.0,-6.5,195.0,192.5,1.350877192982456,3.35,-5.0,93.5,W,8.0
21500088,2015-11-07 00:00:00,DAL,NOP,-4.5,-5.5,207.5,211.5,1.434782608695652,2.9,-4.5,105.5,W,9.0
21500091,2015-11-07 00:00:00,UTA,MEM,-1.0,-2.5,185.0,179.5,1.6896551724137931,2.25,3.0,90.5,W,10.0
21500092,2015-11-07 00:00:00,SAC,GSW,11.5,14.0,218.0,221.0,10.5,1.0571428571428572,6.5,108.0,L,-9.0
21500093,2015-11-07 00:00:00,LAC,HOU,-7.0,-5.5,216.5,212.0,1.4081632653061225,3.05,-3.0,105.0,L,-4.0
21500095,2015-11-08 00:00:00,NYK,LAL,-4.5,-6.0,207.0,212.0,1.4081632653061225,3.05,-5.5,104.5,W,4.0
21500094,2015-11-08 00:00:00,CLE,IND,-7.0,-8.0,197.0,197.0,1.2702702702702702,4.05,-3.0,99.5,W,4.0
21500096,2015-11-08 00:00:00,MIA,TOR,-2.0,-3.0,195.0,190.5,1.6666666666666663,2.3,-2.5,95.0,W,20.0
21500097,2015-11-08 00:00:00,OKC,PHX,-9.0,-8.5,212.0,212.5,1.2352941176470589,4.45,-4.0,107.0,W,21.0
21500098,2015-11-08 00:00:00,POR,DET,-1.5,-2.0,196.0,200.0,1.7692307692307692,2.1,3.0,101.0,L,-17.0
21500100,2015-11-09 00:00:00,PHI,CHI,8.5,10.5,195.5,198.5,6.25,1.137931034482759,3.0,100.0,L,-23.0
21500099,2015-11-09 00:00:00,IND,ORL,-4.0,-4.0,194.5,195.0,1.5555555555555556,2.6,-2.5,97.5,W,13.0
21500101,2015-11-09 00:00:00,ATL,MIN,-9.0,-8.5,200.5,204.0,1.25,4.25,-11.5,102.5,L,-10.0
21500102,2015-11-09 00:00:00,DEN,POR,-2.5,1.0,206.0,206.0,2.0,1.8333333333333333,0.5,103.5,W,4.0
21500103,2015-11-09 00:00:00,SAC,SAS,9.0,7.5,208.5,202.5,3.75,1.2941176470588236,3.0,104.0,L,-18.0
21500105,2015-11-09 00:00:00,LAC,MEM,-6.5,-7.0,197.0,200.0,1.3448275862068966,3.3,-4.5,102.0,W,2.0
21500104,2015-11-09 00:00:00,GSW,DET,-14.0,-12.5,208.0,209.5,1.0769230769230769,9.0,-4.5,104.0,W,14.0
21500107,2015-11-10 00:00:00,WAS,OKC,4.0,7.0,217.5,215.5,3.3,1.3448275862068966,-2.0,106.0,L,-24.0
21500106,2015-11-10 00:00:00,CLE,UTA,-5.5,-5.5,186.0,187.0,1.425531914893617,2.95,-2.5,98.0,W,4.0
21500108,2015-11-10 00:00:00,MIA,LAL,-11.0,-11.0,202.0,199.5,1.125,6.75,-7.0,99.0,W,13.0
21500109,2015-11-10 00:00:00,TOR,NYK,-9.0,-7.5,196.0,196.5,1.3174603174603174,3.5,-7.0,98.5,L,-2.0
21500112,2015-11-10 00:00:00,NOP,DAL,-1.5,-2.5,208.5,211.0,1.6896551724137931,2.25,4.0,102.5,W,15.0
21500111,2015-11-10 00:00:00,MIN,CHA,1.5,3.5,199.0,201.5,2.45,1.606060606060606,2.0,101.0,L,-9.0
21500110,2015-11-10 00:00:00,MIL,BOS,-1.0,2.5,202.0,202.5,2.2,1.7142857142857144,0.5,104.5,L,-16.0
21500114,2015-11-11 00:00:00,ORL,LAL,-7.5,-8.0,202.0,201.5,1.2666666666666666,4.05,-4.0,100.5,W,2.0
21500115,2015-11-11 00:00:00,PHI,TOR,10.5,9.5,192.5,196.5,5.0,1.2,4.0,98.5,L,-16.0
21500113,2015-11-11 00:00:00,CHA,NYK,-4.5,-6.5,197.0,201.0,1.3773584905660377,3.15,-3.5,100.0,W,2.0
21500116,2015-11-11 00:00:00,BOS,IND,-4.0,-3.5,203.5,203.0,1.625,2.4,-3.0,106.5,L,-11.0
21500118,2015-11-11 00:00:00,DAL,LAC,6.0,7.0,213.5,211.5,3.3,1.3448275862068966,4.5,106.0,W,10.0
21500117,2015-11-11 00:00:00,ATL,NOP,-9.0,-13.0,212.0,208.5,1.0689655172413792,9.5,-12.0,104.0,W,8.0
21500120,2015-11-11 00:00:00,MEM,GSW,5.0,7.0,200.5,200.0,3.65,1.303030303030303,3.0,99.5,L,-16.0
21500119,2015-11-11 00:00:00,HOU,BKN,-12.0,-11.5,203.5,208.0,1.1,8.0,-10.5,102.5,L,-8.0
21500121,2015-11-11 00:00:00,DEN,MIL,-1.5,-4.0,201.5,193.5,1.5882352941176472,2.5,-5.0,95.0,W,1.0
21500122,2015-11-11 00:00:00,SAC,DET,-1.5,2.0,204.5,205.5,2.05,1.8,4.5,103.0,W,9.0
21500123,2015-11-11 00:00:00,POR,SAS,7.0,5.5,200.5,205.0,3.1,1.4,-0.5,106.5,L,-12.0
21500124,2015-11-12 00:00:00,MIA,UTA,-4.5,-3.5,181.0,184.0,1.606060606060606,2.45,-2.5,97.0,W,1.0
21500125,2015-11-12 00:00:00,MIN,GSW,8.0,10.0,210.0,211.0,5.6,1.1666666666666667,2.5,105.5,L,-13.0
21500126,2015-11-12 00:00:00,PHX,LAC,3.5,-2.5,210.0,205.5,1.7142857142857144,2.2,-2.0,102.0,W,14.0
21500128,2015-11-13 00:00:00,ORL,UTA,1.0,1.5,187.5,189.5,2.0,1.8333333333333333,4.0,99.5,W,9.0
21500127,2015-11-13 00:00:00,IND,MIN,-6.5,-7.5,196.0,200.0,1.2816901408450705,3.85,-1.0,99.0,W,4.0
21500130,2015-11-13 00:00:00,NYK,CLE,6.0,7.0,202.0,203.5,3.4,1.3448275862068966,7.0,101.5,L,-6.0
21500131,2015-11-13 00:00:00,TOR,NOP,-9.0,-10.0,208.0,205.5,1.1626016260162602,5.65,-7.0,103.5,W,19.0
21500129,2015-11-13 00:00:00,BOS,ATL,0.0,1.5,204.5,206.5,1.9523809523809523,1.869565217391304,1.5,107.0,W,13.0
21500134,2015-11-13 00:00:00,OKC,PHI,-11.5,-13.0,207.0,206.5,1.0735294117647058,10.6,-6.5,102.0,W,17.0
21500133,2015-11-13 00:00:00,MEM,POR,-5.5,-6.5,199.0,193.5,1.3389830508474576,3.45,-4.0,96.0,W,1.0
21500132,2015-11-13 00:00:00,CHI,CHA,-6.5,-6.5,199.0,200.0,1.350877192982456,3.35,-3.0,97.5,W,5.0
21500135,2015-11-13 00:00:00,DAL,LAL,-7.5,-7.5,210.0,210.0,1.2941176470588236,3.8,-1.5,104.5,W,8.0
21500136,2015-11-13 00:00:00,DEN,HOU,4.5,6.5,208.5,210.5,3.2,1.3703703703703702,6.5,103.5,W,9.0
21500137,2015-11-13 00:00:00,SAC,BKN,-5.0,-6.5,204.5,204.5,1.3636363636363638,3.25,-7.0,101.5,W,2.0
21500138,2015-11-14 00:00:00,LAC,DET,-4.0,-2.5,200.0,196.5,1.7142857142857144,2.2,-3.5,98.0,W,5.0
21500139,2015-11-14 00:00:00,WAS,ORL,-5.5,-5.5,204.0,203.5,1.434782608695652,2.95,-4.5,101.5,W,9.0
21500140,2015-11-14 00:00:00,HOU,DAL,-5.0,-7.5,212.0,208.0,1.2857142857142856,3.8,-10.0,102.0,L,-12.0
21500141,2015-11-14 00:00:00,MIL,CLE,4.5,5.0,197.0,194.5,3.0,1.425531914893617,6.0,96.5,W,3.0
21500142,2015-11-14 00:00:00,SAS,PHI,-18.5,-16.0,198.0,193.5,1.0322061191626408,19.55,-8.5,95.5,W,9.0
21500143,2015-11-14 00:00:00,PHX,DEN,-8.0,-7.5,209.5,205.0,1.3076923076923077,3.65,3.5,100.5,W,24.0
21500144,2015-11-14 00:00:00,GSW,BKN,-17.5,-16.0,209.0,207.0,1.03690036900369,17.6,-12.0,102.5,W,8.0
21500145,2015-11-15 00:00:00,NYK,NOP,-2.5,-1.5,205.0,203.5,1.8,2.05,-1.0,101.5,W,8.0
21500146,2015-11-15 00:00:00,MIN,MEM,2.0,4.5,196.0,192.5,2.6,1.5405405405405406,1.0,96.0,L,-8.0
21500147,2015-11-15 00:00:00,CHA,POR,-4.0,-4.5,205.0,206.0,1.526315789473684,2.65,4.0,101.0,W,12.0
21500148,2015-11-15 00:00:00,ATL,UTA,5.5,-3.0,193.0,191.5,1.6451612903225803,2.35,0.0,100.5,L,-1.0
21500149,2015-11-15 00:00:00,OKC,BOS,-6.5,-5.5,209.0,211.5,1.4444444444444444,2.9,-1.0,110.0,L,-15.0
21500150,2015-11-15 00:00:00,SAC,TOR,2.0,2.0,209.5,208.5,2.05,1.8,1.0,104.0,W,6.0
21500151,2015-11-15 00:00:00,LAL,DET,3.0,4.5,200.0,201.0,2.7,1.5128205128205128,5.0,100.0,W,12.0
21500152,2015-11-16 00:00:00,PHI,DAL,7.5,8.0,201.5,203.0,4.25,1.2469135802469136,3.5,100.0,L,-6.0
21500153,2015-11-16 00:00:00,CHI,IND,-5.0,-6.5,195.0,197.0,1.3571428571428572,3.3,-1.5,101.5,W,1.0
21500154,2015-11-16 00:00:00,HOU,BOS,-6.5,-5.0,209.5,206.0,1.4878048780487805,2.75,-3.5,105.5,L,-16.0
21500155,2015-11-16 00:00:00,MEM,OKC,-1.0,-2.5,200.0,197.5,1.7142857142857144,2.2,0.5,97.5,W,8.0
21500156,2015-11-16 00:00:00,SAS,POR,-12.5,-12.0,204.0,200.5,1.0966183574879227,8.35,-4.5,98.5,W,13.0
21500157,2015-11-16 00:00:00,PHX,LAL,-10.0,-11.0,209.0,205.0,1.123456790123457,7.1,-6.0,102.0,W,19.0
21500158,2015-11-17 00:00:00,WAS,MIL,-3.0,-3.5,203.0,197.0,1.625,2.4,3.5,95.5,W,29.0
21500159,2015-11-17 00:00:00,BKN,ATL,4.5,4.5,198.5,198.0,2.65,1.526315789473684,3.0,101.5,W,2.0
21500161,2015-11-17 00:00:00,MIA,MIN,-9.5,-8.5,195.5,199.5,1.2439024390243902,4.3,-4.0,100.0,L,-12.0
21500160,2015-11-17 00:00:00,DET,CLE,5.0,4.5,192.0,195.5,2.65,1.526315789473684,3.5,98.0,W,5.0
21500162,2015-11-17 00:00:00,NYK,CHA,-1.0,-1.0,199.5,196.0,1.9090909090909087,1.9090909090909087,0.0,96.0,W,8.0
21500163,2015-11-17 00:00:00,NOP,DEN,-6.0,-6.0,208.0,207.5,1.4081632653061225,3.05,0.5,102.0,L,-17.0
21500164,2015-11-17 00:00:00,GSW,TOR,-9.0,-9.5,208.5,208.5,1.1869158878504673,5.1,-0.5,103.0,W,5.0
21500167,2015-11-18 00:00:00,PHI,IND,7.5,6.0,191.5,190.5,3.15,1.3773584905660377,-1.5,97.5,L,-27.0
21500166,2015-11-18 00:00:00,ORL,MIN,-3.0,-5.0,202.0,204.0,1.4878048780487805,2.75,-6.5,102.0,W,3.0
21500165,2015-11-18 00:00:00,CHA,BKN,-7.0,-6.5,196.5,193.5,1.350877192982456,3.35,-5.5,97.5,W,5.0
21500168,2015-11-18 00:00:00,BOS,DAL,-5.0,-5.0,204.0,208.0,1.4878048780487805,2.75,0.5,104.5,L,-4.0
21500171,2015-11-18 00:00:00,OKC,NOP,-8.5,-12.0,216.0,212.5,1.0961538461538465,8.4,-4.5,106.5,W,7.0
21500170,2015-11-18 00:00:00,HOU,POR,-6.5,-7.0,212.0,210.0,1.3448275862068966,3.4,-6.5,103.0,W,5.0
21500169,2015-11-18 00:00:00,ATL,SAC,-4.5,-2.5,210.0,209.0,1.6896551724137931,2.25,2.0,105.0,W,6.0
21500172,2015-11-18 00:00:00,SAS,DEN,-13.5,-13.5,195.5,198.0,1.0754716981132075,10.25,-5.5,98.5,W,11.0
21500173,2015-11-18 00:00:00,UTA,TOR,-2.5,-4.5,189.0,191.0,1.5555555555555556,2.6,-4.5,96.0,W,4.0
21500174,2015-11-18 00:00:00,PHX,CHI,-2.0,-3.0,200.0,203.0,1.6451612903225803,2.35,-3.5,104.0,L,-6.0
21500175,2015-11-19 00:00:00,MIA,SAC,-8.0,-10.0,198.0,203.0,1.1785714285714286,5.35,-2.5,100.0,W,7.0
21500176,2015-11-19 00:00:00,CLE,MIL,-10.0,-10.0,195.5,192.5,1.1470588235294117,6.3,-1.0,94.0,W,15.0
21500177,2015-11-19 00:00:00,LAC,GSW,5.5,5.5,214.5,213.5,2.85,1.4545454545454546,7.5,107.0,L,-7.0
21500178,2015-11-20 00:00:00,CHA,PHI,-10.0,-11.0,195.0,198.0,1.137931034482759,6.5,-1.0,97.5,W,25.0
21500179,2015-11-20 00:00:00,BOS,BKN,-9.0,-9.0,202.0,204.0,1.2247191011235956,4.55,1.5,101.5,W,25.0
21500181,2015-11-20 00:00:00,MIN,DET,1.0,2.5,201.5,202.5,2.15,1.7407407407407407,3.0,99.5,L,-10.0
21500183,2015-11-20 00:00:00,OKC,NYK,-7.5,-6.5,207.0,206.5,1.3703703703703702,3.2,-6.5,104.0,L,-3.0
21500182,2015-11-20 00:00:00,NOP,SAS,9.0,7.0,200.0,201.0,3.65,1.3076923076923077,6.0,106.0,W,14.0
21500180,2015-11-20 00:00:00,MEM,HOU,-4.5,-2.5,202.0,200.0,1.6896551724137931,2.25,3.5,98.0,W,12.0
21500184,2015-11-20 00:00:00,DAL,UTA,-2.5,-1.5,192.0,196.0,1.8,2.05,3.5,101.0,W,9.0
21500185,2015-11-20 00:00:00,DEN,PHX,1.5,3.0,205.0,206.5,2.3,1.6666666666666663,6.0,101.5,L,-7.0
21500186,2015-11-20 00:00:00,POR,LAC,3.5,4.0,212.0,210.0,2.55,1.5555555555555556,3.5,105.5,W,11.0
21500187,2015-11-20 00:00:00,GSW,CHI,-8.5,-9.0,206.5,208.0,1.207900207900208,4.81,-5.0,105.5,W,12.0
21500188,2015-11-20 00:00:00,LAL,TOR,6.0,6.5,203.5,203.5,3.35,1.350877192982456,5.5,103.0,L,-11.0
21500189,2015-11-21 00:00:00,ORL,SAC,-2.5,-3.0,206.0,209.0,1.6666666666666663,2.3,-3.0,106.0,L,-6.0
21500190,2015-11-21 00:00:00,IND,MIL,-4.5,-4.5,194.5,192.5,1.4878048780487805,2.75,-1.5,95.5,W,37.0
21500191,2015-11-21 00:00:00,CLE,ATL,-5.0,-5.5,199.0,198.5,1.434782608695652,2.95,1.5,102.0,W,12.0
21500193,2015-11-21 00:00:00,MIA,PHI,-14.0,-12.5,191.0,194.0,1.0823045267489713,9.65,-12.0,97.5,W,5.0
21500192,2015-11-21 00:00:00,DET,WAS,-3.0,0.0,202.0,206.5,1.869565217391304,1.9523809523809523,1.0,101.5,L,-2.0
21500194,2015-11-21 00:00:00,HOU,NYK,-6.5,-4.5,204.5,202.0,1.526315789473684,2.65,-4.0,99.5,L,-5.0
21500195,2015-11-21 00:00:00,SAS,MEM,-8.0,-8.0,192.0,190.0,1.2777777777777777,3.9,0.5,95.5,W,10.0
21500196,2015-11-22 00:00:00,LAC,TOR,-6.0,-6.5,206.5,203.5,1.3571428571428572,3.3,-10.5,102.0,L,-11.0
21500198,2015-11-22 00:00:00,NOP,PHX,-1.5,-1.0,211.0,210.5,1.869565217391304,1.9523809523809523,-0.5,106.0,W,6.0
21500197,2015-11-22 00:00:00,BKN,BOS,4.0,5.5,205.5,201.0,2.85,1.4651162790697674,7.5,102.0,W,10.0
21500199,2015-11-22 00:00:00,OKC,DAL,-5.5,-3.5,211.5,208.5,1.6451612903225803,2.35,1.0,104.5,W,3.0
21500200,2015-11-22 00:00:00,DEN,GSW,10.5,12.5,213.5,210.0,8.5,1.0952380952380951,6.0,103.0,L,-13.0
21500201,2015-11-22 00:00:00,LAL,POR,1.5,2.5,203.0,204.5,2.3,1.6666666666666663,0.5,101.5,L,-14.0
21500203,2015-11-23 00:00:00,CLE,ORL,-9.5,-8.0,197.0,199.5,1.238095238095238,4.5,-3.5,100.0,W,14.0
21500202,2015-11-23 00:00:00,CHA,SAC,-5.0,-3.5,210.0,210.5,1.606060606060606,2.45,-2.5,107.0,W,5.0
21500204,2015-11-23 00:00:00,MIA,NYK,-5.5,-5.0,191.5,189.5,1.4651162790697674,2.85,3.5,92.0,W,17.0
21500206,2015-11-23 00:00:00,MIN,PHI,-7.5,-7.0,200.5,200.0,1.303030303030303,3.7,-6.5,99.5,W,5.0
21500205,2015-11-23 00:00:00,MIL,DET,0.0,2.5,192.0,190.5,2.25,1.6896551724137931,5.0,93.5,W,21.0
21500207,2015-11-23 00:00:00,SAS,PHX,-8.5,-10.0,197.0,196.5,1.181818181818182,5.25,-2.0,99.0,W,14.0
21500208,2015-11-23 00:00:00,UTA,OKC,-3.0,-2.0,197.0,201.0,1.7692307692307692,2.1,-5.5,101.0,L,-22.0
21500209,2015-11-24 00:00:00,WAS,IND,-3.5,-3.0,205.0,207.0,1.6451612903225803,2.35,-3.5,105.0,L,-17.0
21500210,2015-11-24 00:00:00,ATL,BOS,-4.0,-2.5,203.0,205.0,1.6896551724137931,2.25,2.0,106.0,W,24.0
21500211,2015-11-24 00:00:00,MEM,DAL,-3.0,-2.5,197.0,196.0,1.7142857142857144,2.2,2.5,96.5,W,14.0
21500212,2015-11-24 00:00:00,DEN,LAC,7.0,7.0,208.5,206.0,3.5,1.3333333333333333,2.5,101.5,L,-17.0
21500213,2015-11-24 00:00:00,POR,CHI,1.5,2.5,201.5,201.5,2.2,1.7142857142857144,-1.5,103.0,L,-5.0
21500214,2015-11-24 00:00:00,GSW,LAL,-17.5,-17.0,214.5,215.0,1.0101010101010102,21.0,-5.5,106.0,W,34.0
21500216,2015-11-25 00:00:00,ORL,NYK,-2.0,-1.5,195.5,195.0,1.8,2.05,3.0,96.0,W,9.0
21500215,2015-11-25 00:00:00,CHA,WAS,-2.0,-3.5,210.0,210.0,1.606060606060606,2.45,-1.5,102.0,W,14.0
21500217,2015-11-25 00:00:00,BOS,PHI,-11.5,-11.5,199.0,201.0,1.1,7.5,-11.0,103.0,W,4.0
21500218,2015-11-25 00:00:00,DET,MIA,1.0,-1.5,186.5,187.5,1.8,2.05,4.5,93.0,W,23.0
21500219,2015-11-25 00:00:00,TOR,CLE,1.0,3.0,198.5,200.5,2.3,1.6666666666666663,2.5,99.5,W,4.0
21500220,2015-11-25 00:00:00,HOU,MEM,-3.0,-4.5,199.5,198.0,1.5555555555555556,2.6,-4.5,100.0,L,-9.0
21500221,2015-11-25 00:00:00,MIL,SAC,-4.5,-5.0,208.0,210.0,1.526315789473684,2.7,-4.0,104.0,L,-11.0
21500223,2015-11-25 00:00:00,OKC,BKN,-12.5,-12.5,211.5,210.5,1.0833333333333333,8.5,-6.5,103.5,W,11.0
21500222,2015-11-25 00:00:00,MIN,ATL,2.0,3.0,204.5,207.0,2.35,1.6451612903225803,3.5,106.5,W,4.0
21500224,2015-11-25 00:00:00,SAS,DAL,-9.0,-9.5,195.0,197.0,1.1666666666666667,5.5,-4.0,100.5,W,5.0
21500225,2015-11-25 00:00:00,PHX,NOP,-4.0,-4.0,211.0,211.5,1.5555555555555556,2.6,-2.0,107.0,L,-6.0
21500226,2015-11-25 00:00:00,LAC,UTA,-4.5,-4.5,195.5,197.0,1.4761904761904765,2.8,-4.0,102.5,L,-11.0
21500228,2015-11-27 00:00:00,ORL,MIL,-4.0,-3.5,196.5,199.0,1.606060606060606,2.45,0.0,97.5,W,24.0
21500227,2015-11-27 00:00:00,CHA,CLE,3.5,4.0,203.5,203.0,2.6,1.5555555555555556,4.5,100.5,L,-5.0
21500230,2015-11-27 00:00:00,NYK,MIA,1.5,1.5,188.0,187.0,2.05,1.8,0.5,93.0,L,-19.0
21500229,2015-11-27 00:00:00,BOS,WAS,-4.0,-3.0,209.0,209.0,1.6666666666666663,2.3,3.5,104.5,W,33.0
21500232,2015-11-27 00:00:00,HOU,PHI,-10.0,-11.0,198.0,199.0,1.125,6.5,-3.5,100.0,W,2.0
21500233,2015-11-27 00:00:00,MEM,ATL,-3.0,-3.0,196.0,196.0,1.6451612903225803,2.35,0.0,100.5,L,-15.0
21500234,2015-11-27 00:00:00,OKC,DET,-9.0,-8.0,205.5,207.5,1.2702702702702702,4.1,-6.5,104.5,W,16.0
21500231,2015-11-27 00:00:00,IND,CHI,-2.5,-4.0,197.5,199.5,1.5714285714285714,2.55,1.0,101.0,W,12.0
21500235,2015-11-27 00:00:00,DEN,SAS,9.5,7.5,194.5,194.5,3.8,1.2941176470588236,3.5,100.5,L,-11.0
21500236,2015-11-27 00:00:00,PHX,GSW,8.5,8.5,215.0,216.5,4.6,1.2325581395348837,0.5,108.0,L,-19.0
21500237,2015-11-27 00:00:00,SAC,MIN,-3.0,-3.0,214.0,217.5,1.6666666666666663,2.3,-3.0,106.0,L,-10.0
21500238,2015-11-27 00:00:00,LAC,NOP,-5.5,-6.5,212.5,212.5,1.3571428571428572,3.4,3.0,104.5,W,21.0
21500239,2015-11-28 00:00:00,WAS,TOR,1.0,3.5,207.5,200.5,2.45,1.606060606060606,4.0,99.0,L,-2.0
21500240,2015-11-28 00:00:00,CLE,BKN,-11.0,-9.0,203.0,200.0,1.181818181818182,5.25,-9.0,100.0,W,2.0
21500242,2015-11-28 00:00:00,SAS,ATL,-7.5,-7.0,193.5,193.0,1.303030303030303,3.7,1.0,99.5,W,20.0
21500241,2015-11-28 00:00:00,DAL,DEN,-9.0,-8.5,206.0,205.0,1.2325581395348837,4.6,-7.5,102.5,W,11.0
21500243,2015-11-28 00:00:00,UTA,NOP,-6.5,-5.5,197.5,196.5,1.4166666666666667,3.0,-0.5,97.5,W,14.0
21500244,2015-11-28 00:00:00,POR,LAL,-9.0,-8.5,203.0,201.0,1.238095238095238,4.5,-0.5,100.0,W,12.0
21500245,2015-11-28 00:00:00,GSW,SAC,-15.0,-16.5,221.0,219.5,1.02,16.0,-6.5,108.5,W,19.0
21500246,2015-11-29 00:00:00,CHA,MIL,-5.5,-6.5,203.0,201.5,1.3571428571428572,3.4,0.0,97.5,W,5.0
21500247,2015-11-29 00:00:00,LAC,MIN,-8.5,-10.0,207.0,206.0,1.1538461538461535,5.75,-2.5,102.0,W,8.0
21500250,2015-11-29 00:00:00,TOR,PHX,-6.0,-3.0,205.0,202.0,1.606060606060606,2.45,-2.5,104.0,L,-5.0
21500248,2015-11-29 00:00:00,BKN,DET,3.0,5.0,194.0,194.0,2.75,1.5,1.0,96.5,W,4.0
21500251,2015-11-29 00:00:00,MEM,PHI,-11.0,-13.0,194.0,193.5,1.0625,10.0,-6.0,95.5,W,8.0
21500249,2015-11-29 00:00:00,ORL,BOS,1.0,2.0,200.5,201.0,2.15,1.7407407407407407,3.0,106.0,W,19.0
21500252,2015-11-29 00:00:00,NYK,HOU,0.0,4.0,200.0,198.0,2.6,1.5555555555555556,5.5,97.5,L,-5.0
21500253,2015-11-29 00:00:00,LAL,IND,7.5,10.0,201.5,201.5,5.75,1.1538461538461535,1.5,101.5,L,-4.0
21500255,2015-11-30 00:00:00,MIA,BOS,-3.5,-4.0,192.0,192.0,1.5714285714285714,2.55,-4.0,98.5,L,-10.0
21500254,2015-11-30 00:00:00,DET,HOU,-2.5,-4.0,197.5,198.0,1.5555555555555556,2.6,4.0,96.0,W,11.0
21500257,2015-11-30 00:00:00,CHI,SAS,3.5,4.5,190.5,189.0,2.7,1.526315789473684,4.0,99.0,W,3.0
21500258,2015-11-30 00:00:00,MIL,DEN,-3.0,-3.5,203.0,199.0,1.5882352941176472,2.5,-2.0,97.0,W,18.0
21500256,2015-11-30 00:00:00,ATL,OKC,1.0,3.0,210.0,213.5,2.35,1.6451612903225803,3.5,106.5,W,6.0
21500259,2015-11-30 00:00:00,UTA,GSW,7.5,7.0,201.0,201.5,4.0,1.2777777777777777,3.5,99.5,L,-3.0
21500260,2015-11-30 00:00:00,SAC,DAL,3.0,-2.0,213.0,214.5,1.7407407407407407,2.15,-1.0,108.0,W,14.0
21500261,2015-11-30 00:00:00,LAC,POR,-8.0,-7.0,206.5,205.5,1.303030303030303,3.7,-5.0,102.0,W,15.0
21500262,2015-12-01 00:00:00,CLE,WAS,-8.5,-8.5,202.5,204.5,1.181818181818182,5.25,-8.0,102.0,L,-12.0
21500263,2015-12-01 00:00:00,PHI,LAL,0.0,-2.0,197.5,195.0,1.7692307692307692,2.1,-3.5,98.5,W,12.0
21500264,2015-12-01 00:00:00,BKN,PHX,3.0,4.0,207.0,208.0,2.6,1.5555555555555556,5.0,105.5,W,3.0
21500266,2015-12-01 00:00:00,NOP,MEM,-1.0,-1.0,202.5,201.5,1.8333333333333333,2.0,0.0,103.0,L,-9.0
21500265,2015-12-01 00:00:00,MIN,ORL,-1.0,-1.0,200.0,203.0,1.8333333333333333,2.0,-5.0,102.0,L,-3.0
21500267,2015-12-01 00:00:00,POR,DAL,0.0,-1.5,203.0,201.0,1.8,2.05,-0.5,102.0,L,-3.0
21500269,2015-12-02 00:00:00,WAS,LAL,-9.0,-10.0,206.0,203.5,1.1538461538461535,5.75,-9.5,102.0,L,-4.0
21500268,2015-12-02 00:00:00,CHA,GSW,10.0,9.0,213.5,208.5,5.0,1.2,3.0,102.5,L,-17.0
21500270,2015-12-02 00:00:00,DET,PHX,-3.5,-3.5,203.0,203.5,1.5882352941176472,2.5,-2.5,103.5,W,5.0
21500271,2015-12-02 00:00:00,NYK,PHI,-8.5,-8.5,191.5,191.0,1.238095238095238,4.5,0.5,94.5,W,12.0
21500273,2015-12-02 00:00:00,CHI,DEN,-9.0,-9.5,199.0,197.0,1.181818181818182,5.25,-4.5,97.0,W,9.0
21500274,2015-12-02 00:00:00,HOU,NOP,-3.0,-3.5,212.5,215.5,1.606060606060606,2.45,-3.5,107.5,W,7.0
21500272,2015-12-02 00:00:00,ATL,TOR,-3.0,-4.0,197.0,196.5,1.5882352941176472,2.5,2.0,96.5,L,-10.0
21500275,2015-12-02 00:00:00,SAS,MIL,-12.5,-12.0,190.5,187.0,1.0909090909090908,8.0,-4.0,92.5,W,25.0
21500276,2015-12-02 00:00:00,LAC,IND,-2.5,2.0,202.5,202.0,2.15,1.7407407407407407,2.5,103.5,L,-12.0
21500277,2015-12-03 00:00:00,MIA,OKC,2.5,4.0,200.5,203.5,2.6,1.5555555555555556,2.5,101.5,W,2.0
21500278,2015-12-03 00:00:00,TOR,DEN,-10.0,-10.0,196.5,190.0,1.1428571428571428,6.0,-10.0,95.5,L,-1.0
21500279,2015-12-03 00:00:00,UTA,ORL,-5.5,-4.0,189.5,192.5,1.5714285714285714,2.55,-1.0,96.5,L,-9.0
21500280,2015-12-03 00:00:00,MEM,SAS,2.0,3.5,186.5,183.0,2.4,1.625,-1.0,95.0,L,-20.0
